experiment,source_item,expected_match,has_match,model,sample_size,S11_predicted,S11_correct,S11_error_type,S11_response_time,S05_predicted,S05_correct,S05_error_type,S05_response_time,S18_predicted,S18_correct,S18_error_type,S18_response_time,S15_predicted,S15_correct,S15_error_type,S15_response_time,S20_predicted,S20_correct,S20_error_type,S20_response_time,S12_predicted,S12_correct,S12_error_type,S12_response_time,S14_predicted,S14_correct,S14_error_type,S14_response_time,S19_predicted,S19_correct,S19_error_type,S19_response_time,S16_predicted,S16_correct,S16_error_type,S16_response_time,S13_predicted,S13_correct,S13_error_type,S13_response_time,S17_predicted,S17_correct,S17_error_type,S17_response_time,S09_predicted,S09_correct,S09_error_type,S09_response_time,S10_predicted,S10_correct,S10_error_type,S10_response_time,S01_predicted,S01_correct,S01_error_type,S01_response_time,S07_predicted,S07_correct,S07_error_type,S07_response_time,S04_predicted,S04_correct,S04_error_type,S04_response_time,S08_predicted,S08_correct,S08_error_type,S08_response_time,S06_predicted,S06_correct,S06_error_type,S06_response_time,S03_predicted,S03_correct,S03_error_type,S03_response_time,S02_predicted,S02_correct,S02_error_type,S02_response_time
NHANES_Gemma3_27b,"beans, pink, mature seeds, cooked, boiled, without salt",none,False,gemma3-27b,1317,canned kidney beans,False,false_positive,4.221,canned kidney beans,False,false_positive,6.166,canned black beans (s&w),False,false_positive,7.443,canned kidney beans,False,false_positive,4.830,canned kidney beans,False,false_positive,7.179,none,True,,6.886,none,True,,2.424,canned black beans (s&w),False,false_positive,8.901,none,True,,6.980,canned kidney beans,False,false_positive,7.567,canned low sodium pinto bean,False,false_positive,9.439,canned black beans (s&w),False,false_positive,7.168,canned black beans (s&w),False,false_positive,4.325,canned black beans (s&w),False,false_positive,7.282,navy beans,False,false_positive,7.975,canned black beans (s&w),False,false_positive,8.259,canned black beans (s&w),False,false_positive,6.521,canned black beans (s&w),False,false_positive,4.317,canned black beans (s&w),False,false_positive,15.463,canned black beans (s&w),False,false_positive,9.258
NHANES_Gemma3_27b,"juice, apple and grape blend, with added ascorbic acid",none,False,gemma3-27b,1317,apple juice,False,false_positive,1.056,apple juice,False,false_positive,7.207,apple juice,False,false_positive,4.420,apple juice,False,false_positive,9.888,apple juice,False,false_positive,4.836,apple juice,False,false_positive,2.041,apple juice,False,false_positive,5.618,apple juice,False,false_positive,4.912,apple juice,False,false_positive,5.680,apple juice,False,false_positive,4.819,apple juice,False,false_positive,8.725,apple juice,False,false_positive,8.738,apple juice,False,false_positive,3.882,pulp free orange juice,False,false_positive,5.031,apple juice,False,false_positive,6.118,apple juice,False,false_positive,10.712,steamed green zuchini,False,false_positive,6.998,apple juice,False,false_positive,14.412,pulp free orange juice,False,false_positive,15.282,pulp free orange juice,False,false_positive,9.030
NHANES_Gemma3_27b,"beverages, coconut water, ready-to-drink, unsweetened",none,False,gemma3-27b,1317,none,True,,8.666,none,True,,5.262,none,True,,1.575,none,True,,5.189,none,True,,5.245,coconut milk,False,false_positive,6.013,none,True,,6.235,none,True,,6.531,none,True,,8.238,none,True,,3.571,coconut milk,False,false_positive,4.699,dried coconut strips,False,false_positive,9.503,coconut milk,False,false_positive,14.969,coconut milk,False,false_positive,8.530,coconut milk,False,false_positive,5.654,dried coconut strips,False,false_positive,3.169,pulp free orange juice,False,false_positive,4.849,coconut milk,False,false_positive,5.634,coconut milk,False,false_positive,4.351,coconut milk,False,false_positive,12.509
NHANES_Gemma3_27b,"kale, frozen, cooked, boiled, drained, without salt",kale,True,gemma3-27b,1317,kale,True,,6.241,kale,True,,16.566,kale,True,,3.596,kale,True,,1.276,kale,True,,5.160,kale,True,,3.928,kale,True,,1.402,kale,True,,1.923,none,False,missed_match,3.911,kale,True,,5.412,kale,True,,5.121,kale,True,,9.592,kale,True,,9.984,kale,True,,8.659,kale,True,,2.588,kale,True,,4.987,kale,True,,5.969,kale,True,,6.258,kale,True,,8.060,kale,True,,7.629
NHANES_Gemma3_27b,"lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, without salt",lima beans,True,gemma3-27b,1317,lima beans,True,,2.723,lima beans,True,,10.383,lima beans,True,,2.332,lima beans,True,,2.811,lima beans,True,,6.602,lima beans,True,,2.754,none,False,missed_match,8.415,lima beans,True,,2.633,none,False,missed_match,0.879,none,False,missed_match,17.730,lima beans,True,,0.513,lima beans,True,,5.694,lima beans,True,,3.805,lima beans,True,,7.113,lima beans,True,,10.062,lima beans,True,,5.892,black-eyed peas,False,wrong_match,4.774,lima beans,True,,4.607,lima beans,True,,4.905,black-eyed peas,False,wrong_match,12.836
NHANES_Gemma3_27b,"cheese spread, pasteurized process, american",american cheese,True,gemma3-27b,1317,american cheese,True,,1.192,american cheese,True,,10.099,american cheese,True,,1.492,american cheese,True,,1.105,american cheese,True,,5.158,american cheese,True,,5.288,american cheese,True,,4.793,american cheese,True,,5.916,american cheese,True,,3.778,american cheese,True,,4.844,american cheese,True,,4.787,american cheese,True,,6.555,cream cheese,False,wrong_match,9.398,american cheese,True,,10.323,cream cheese,False,wrong_match,9.296,american cheese,True,,6.216,cream cheese,False,wrong_match,9.891,cream cheese,False,wrong_match,10.738,cream cheese,False,wrong_match,0.638,cream cheese,False,wrong_match,7.175
NHANES_Gemma3_27b,"peas, green, cooked, boiled, drained, without salt",frozen whole sweet green peas (flav r pac),True,gemma3-27b,1317,none,False,missed_match,3.153,frozen whole sweet green peas (flav r pac),True,,8.655,green split peas,False,wrong_match,4.203,frozen whole sweet green peas (flav r pac),True,,8.610,frozen whole sweet green peas (flav r pac),True,,13.978,frozen whole sweet green peas (flav r pac),True,,9.955,green split peas,False,wrong_match,4.747,frozen whole sweet green peas (flav r pac),True,,13.276,none,False,missed_match,4.349,green split peas,False,wrong_match,6.746,frozen whole sweet green peas (flav r pac),True,,9.944,frozen whole sweet green peas (flav r pac),True,,12.230,frozen whole sweet green peas (flav r pac),True,,9.724,green split peas,False,wrong_match,9.326,frozen whole sweet green peas (flav r pac),True,,6.550,frozen whole sweet green peas (flav r pac),True,,4.862,green split peas,False,wrong_match,7.847,green split peas,False,wrong_match,4.852,frozen whole sweet green peas (flav r pac),True,,14.874,frozen whole sweet green peas (flav r pac),True,,3.849
NHANES_Gemma3_27b,"figs, raw",none,False,gemma3-27b,1317,none,True,,6.185,none,True,,6.777,none,True,,4.612,none,True,,4.096,none,True,,4.077,none,True,,3.499,none,True,,2.584,none,True,,4.639,none,True,,6.760,none,True,,4.842,none,True,,7.970,none,True,,3.498,none,True,,10.113,none,True,,5.801,plantain banana (steamed 10 in),False,false_positive,9.404,plantain banana (steamed 10 in),False,false_positive,10.175,whole sweet cherry,False,false_positive,4.441,yellow banana flesh only,False,false_positive,3.875,plantain banana (steamed 10 in),False,false_positive,2.979,whole apricot,False,false_positive,8.286
NHANES_Gemma3_27b,"babyfood, fruit, bananas with tapioca, strained",none,False,gemma3-27b,1317,none,True,,1.168,yellow banana flesh only,False,false_positive,3.907,yellow banana flesh only,False,false_positive,10.249,none,True,,3.612,yellow banana flesh only,False,false_positive,7.831,yellow banana flesh only,False,false_positive,8.187,none,True,,6.677,none,True,,6.264,none,True,,8.245,none,True,,9.129,plantain banana (steamed 10 in),False,false_positive,11.305,yellow banana flesh only,False,false_positive,3.986,yellow banana flesh only,False,false_positive,10.851,yellow banana flesh only,False,false_positive,7.451,yellow banana flesh only,False,false_positive,9.047,yellow banana flesh only,False,false_positive,8.231,yellow banana flesh only,False,false_positive,5.550,yellow banana flesh only,False,false_positive,14.067,yellow banana flesh only,False,false_positive,2.920,yellow banana flesh only,False,false_positive,7.219
NHANES_Gemma3_27b,"wheat flour, white, all-purpose, unenriched",all purpose flour,True,gemma3-27b,1317,none,False,missed_match,11.223,whole wheat flour,False,wrong_match,5.298,all purpose flour,True,,9.411,all purpose flour,True,,5.325,all purpose flour,True,,5.828,none,False,missed_match,4.085,none,False,missed_match,3.364,none,False,missed_match,3.940,all purpose flour,True,,9.144,none,False,missed_match,10.737,all purpose flour,True,,3.956,whole wheat flour,False,wrong_match,5.877,whole wheat flour,False,wrong_match,6.188,all purpose flour,True,,9.778,all purpose flour,True,,7.472,whole wheat flour,False,wrong_match,10.547,whole wheat flour,False,wrong_match,6.486,all purpose flour,True,,7.586,whole wheat flour,False,wrong_match,3.935,whole wheat flour,False,wrong_match,6.304
NHANES_Gemma3_27b,"bananas, raw",yellow banana flesh only,True,gemma3-27b,1317,yellow banana flesh only,True,,2.290,plantain banana (steamed 10 in),False,wrong_match,6.299,yellow banana flesh only,True,,10.851,yellow banana flesh only,True,,10.178,yellow banana flesh only,True,,7.947,yellow banana flesh only,True,,4.576,none,False,missed_match,7.072,yellow banana flesh only,True,,8.033,none,False,missed_match,9.659,none,False,missed_match,6.179,yellow banana flesh only,True,,12.269,yellow banana flesh only,True,,12.483,yellow banana flesh only,True,,4.975,yellow banana flesh only,True,,9.902,yellow banana flesh only,True,,9.313,yellow banana flesh only,True,,4.335,yellow banana flesh only,True,,12.045,yellow banana flesh only,True,,3.396,yellow banana flesh only,True,,5.774,yellow banana flesh only,True,,7.233
NHANES_Gemma3_27b,"mango, dried, sweetened",freeze dried mango flesh,True,gemma3-27b,1317,dried philippines mango (mariani),False,wrong_match,2.594,freeze dried mango flesh,True,,11.255,dried coconut chips,False,wrong_match,0.518,dried philippines mango (mariani),False,wrong_match,11.354,dried philippines mango (mariani),False,wrong_match,11.235,dried philippines mango (mariani),False,wrong_match,10.521,dried philippines mango (mariani),False,wrong_match,5.176,dried coconut strips,False,wrong_match,12.199,dried philippines mango (mariani),False,wrong_match,14.785,dried philippines mango (mariani),False,wrong_match,11.165,dried philippines mango (mariani),False,wrong_match,8.656,freeze dried mango flesh,True,,5.793,banana chips,False,wrong_match,10.049,freeze dried mango flesh,True,,5.901,dried philippines mango (mariani),False,wrong_match,10.839,dried philippines mango (mariani),False,wrong_match,11.207,freeze dried mango flesh,True,,8.007,freeze dried mango flesh,True,,8.581,banana chips,False,wrong_match,0.580,yellow mango,False,wrong_match,12.322
NHANES_Gemma3_27b,"spinach, raw",spinach leaves,True,gemma3-27b,1317,none,False,missed_match,5.502,none,False,missed_match,7.343,spinach leaves,True,,10.917,spinach leaves,True,,3.496,none,False,missed_match,4.825,none,False,missed_match,5.050,none,False,missed_match,4.891,spinach leaves,True,,3.658,none,False,missed_match,1.982,none,False,missed_match,9.199,spinach leaves,True,,4.226,frozen edamame,False,wrong_match,9.402,plantain banana (steamed 10 in),False,wrong_match,4.579,steamed curely mustard greens,False,wrong_match,3.687,spinach leaves,True,,10.835,steamed crown broccoli florets and stalk,False,wrong_match,5.314,frozen whole baby asparagus,False,wrong_match,5.766,frozen edamame,False,wrong_match,8.246,steamed curely mustard greens,False,wrong_match,2.522,frozen edamame,False,wrong_match,11.415
NHANES_Gemma3_27b,"chicken, broilers or fryers, dark meat, thigh, meat and skin, cooked, braised",none,False,gemma3-27b,1317,none,True,,11.301,none,True,,13.941,none,True,,4.693,chicken breast,False,false_positive,4.451,none,True,,5.219,chicken breast,False,false_positive,3.091,none,True,,3.381,chicken breast,False,false_positive,6.283,none,True,,6.688,none,True,,7.410,chicken strips,False,false_positive,4.707,low sodium chicken broth,False,false_positive,5.579,chicken breast tender,False,false_positive,15.546,chicken breast tender,False,false_positive,7.138,chicken breast tender,False,false_positive,9.628,steamed whole carrots,False,false_positive,3.606,low sodium chicken broth,False,false_positive,7.209,chicken breast tender,False,false_positive,2.207,chicken breast tender,False,false_positive,15.837,low sodium chicken broth,False,false_positive,8.061
NHANES_Gemma3_27b,"beverages, energy drink, vault zero, sugar-free, citrus flavor",none,False,gemma3-27b,1317,none,True,,3.146,none,True,,15.494,none,True,,0.925,none,True,,7.482,none,True,,6.914,none,True,,1.287,none,True,,8.520,coca cola,False,false_positive,0.816,none,True,,5.625,sprite,False,false_positive,5.740,coca cola,False,false_positive,7.275,coca cola,False,false_positive,5.327,sprite,False,false_positive,10.435,coca cola,False,false_positive,5.970,sprite,False,false_positive,5.576,coca cola,False,false_positive,10.679,sprite,False,false_positive,7.842,sprite,False,false_positive,4.375,sprite,False,false_positive,6.645,sprite,False,false_positive,12.696
NHANES_Gemma3_27b,"alcoholic beverage, beer, light",none,False,gemma3-27b,1317,none,True,,8.834,none,True,,7.842,budweiser,False,false_positive,4.582,budweiser,False,false_positive,0.440,budweiser,False,false_positive,5.672,none,True,,14.338,budweiser,False,false_positive,2.466,budweiser,False,false_positive,3.116,budweiser,False,false_positive,2.455,budweiser,False,false_positive,4.824,budweiser,False,false_positive,1.641,budweiser,False,false_positive,7.509,budweiser,False,false_positive,16.514,budweiser,False,false_positive,4.795,budweiser,False,false_positive,5.571,budweiser,False,false_positive,6.501,budweiser,False,false_positive,9.137,budweiser,False,false_positive,6.655,budweiser,False,false_positive,3.273,budweiser,False,false_positive,13.382
NHANES_Gemma3_27b,"strawberries, raw",whole strawberry,True,gemma3-27b,1317,whole strawberry,True,,6.175,none,False,missed_match,2.005,whole strawberry,True,,1.185,whole strawberry,True,,4.337,whole strawberry,True,,5.670,whole strawberry,True,,7.813,none,False,missed_match,1.399,none,False,missed_match,12.881,none,False,missed_match,6.958,none,False,missed_match,7.190,whole strawberry,True,,1.530,whole strawberry,True,,5.935,whole strawberry,True,,12.281,whole strawberry,True,,11.866,whole strawberry,True,,11.614,whole strawberry,True,,5.957,whole strawberry,True,,8.997,whole strawberry,True,,8.594,whole strawberry,True,,15.520,whole strawberry,True,,14.596
NHANES_Gemma3_27b,"peas, split, mature seeds, cooked, boiled, without salt",green split peas,True,gemma3-27b,1317,green split peas,True,,8.423,green split peas,True,,2.964,green split peas,True,,4.989,green split peas,True,,5.209,green split peas,True,,7.940,green split peas,True,,5.492,green split peas,True,,2.484,green split peas,True,,11.334,none,False,missed_match,6.908,green split peas,True,,8.765,green split peas,True,,2.057,green split peas,True,,7.092,green split peas,True,,15.255,green split peas,True,,9.997,green split peas,True,,7.846,green split peas,True,,4.397,green split peas,True,,7.831,green split peas,True,,4.161,green split peas,True,,4.299,green split peas,True,,6.988
NHANES_Gemma3_27b,"beverages, wine, non-alcoholic",cabernet sauvignon wine,True,gemma3-27b,1317,none,False,missed_match,24.433,none,False,missed_match,6.946,none,False,missed_match,14.406,none,False,missed_match,29.156,cabernet sauvignon wine,True,,10.313,none,False,missed_match,23.785,none,False,missed_match,3.868,none,False,missed_match,3.506,none,False,missed_match,8.483,none,False,missed_match,9.985,cabernet sauvignon wine,True,,5.980,none,False,missed_match,9.171,cabernet sauvignon wine,True,,1.196,none,False,missed_match,12.385,cabernet sauvignon wine,True,,10.836,cabernet sauvignon wine,True,,4.785,budweiser,False,wrong_match,4.370,none,False,missed_match,23.597,black tea,False,wrong_match,2.529,cabernet sauvignon wine,True,,2.421
NHANES_Gemma3_27b,"potatoes, baked, flesh and skin, without salt",steamed whole russet potato,True,gemma3-27b,1317,steamed whole russet potato,True,,4.883,brown rice (mahatma),False,wrong_match,16.990,steamed russet potato flesh only,False,wrong_match,10.927,steamed whole russet potato,True,,1.827,steamed whole russet potato,True,,8.768,steamed russet potato flesh only,False,wrong_match,7.585,none,False,missed_match,9.053,steamed russet potato flesh only,False,wrong_match,0.670,none,False,missed_match,4.820,steamed whole russet potato,True,,10.246,steamed whole russet potato,True,,7.550,steamed whole russet potato,True,,9.676,steamed whole russet potato,True,,3.447,steamed whole russet potato,True,,8.597,steamed whole russet potato,True,,10.362,steamed russet potato flesh only,False,wrong_match,5.713,steamed whole russet potato,True,,9.189,steamed russet potato flesh only,False,wrong_match,16.082,steamed whole russet potato,True,,3.811,steamed whole russet potato,True,,15.898
NHANES_Gemma3_27b,"beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned",beef round tip steak,True,gemma3-27b,1317,none,False,missed_match,2.802,none,False,missed_match,6.082,none,False,missed_match,10.102,ground pork,False,wrong_match,3.770,ground turkey,False,wrong_match,6.602,none,False,missed_match,1.640,none,False,missed_match,4.091,ground pork,False,wrong_match,5.112,none,False,missed_match,4.295,none,False,missed_match,5.487,ground pork,False,wrong_match,4.006,ground pork,False,wrong_match,8.283,ground pork,False,wrong_match,8.820,ground pork,False,wrong_match,6.087,plant based bacon strip,False,wrong_match,2.080,ground pork,False,wrong_match,12.580,ground pork,False,wrong_match,5.609,ground pork,False,wrong_match,12.371,ground pork,False,wrong_match,2.284,ground pork,False,wrong_match,9.780
